"","Nation","year_month","CartPriceInCP","Coord_X","Coord_Y"
"1194","Gundarlund","2023-02",83433,2823,3793
"1195","Gundarlund","2023-03",277259,2823,3793
"1196","Gundarlund","2022-12",94143,2823,3793
"1197","Gundarlund","2023-01",108340,2823,3793
"1198","Gundarlund","2023-06",178377,2823,3793
"1199","Gundarlund","2023-04",106705,2823,3793
"1200","Gundarlund","2023-05",165569,2823,3793
"1201","Halruaa","2019-02",1251991,1341,2311
"1202","Halruaa","2019-01",976335,1341,2311
"1203","Halruaa","2019-10",1306418,1341,2311
"1204","Halruaa","2019-11",1282645,1341,2311
"1205","Halruaa","2019-12",1162703,1341,2311
"1206","Halruaa","2020-01",1114887,1341,2311
"1207","Halruaa","2020-02",1415610,1341,2311
"1208","Halruaa","2020-03",1408253,1341,2311
"1209","Halruaa","2019-03",1314638,1341,2311
"1210","Halruaa","2019-04",1257939,1341,2311
"1211","Halruaa","2019-05",1330079,1341,2311
"1212","Halruaa","2019-06",1457001,1341,2311
"1213","Halruaa","2019-07",1479929,1341,2311
"1214","Halruaa","2019-08",1150360,1341,2311
"1215","Halruaa","2019-09",1328232,1341,2311
"1216","Halruaa","2021-12",1246692,1341,2311
"1217","Halruaa","2022-01",1389239,1341,2311
"1218","Halruaa","2022-02",1063911,1341,2311
"1219","Halruaa","2022-03",1289609,1341,2311
"1220","Halruaa","2022-04",1298813,1341,2311
"1221","Halruaa","2022-05",1091617,1341,2311
"1222","Halruaa","2022-06",1117576,1341,2311
"1223","Halruaa","2022-07",1265594,1341,2311
"1224","Halruaa","2022-08",1280800,1341,2311
"1225","Halruaa","2022-09",1243429,1341,2311
"1226","Halruaa","2022-10",1422328,1341,2311
"1227","Halruaa","2022-11",1197813,1341,2311
"1228","Halruaa","2022-12",1458978,1341,2311
"1229","Halruaa","2023-01",1248590,1341,2311
"1230","Halruaa","2023-02",1144044,1341,2311
"1231","Halruaa","2023-03",1241501,1341,2311
"1232","Halruaa","2023-04",1207027,1341,2311
"1233","Halruaa","2023-05",1419078,1341,2311
"1234","Halruaa","2023-06",1266857,1341,2311
"1235","Halruaa","2023-07",1179848,1341,2311
"1236","Halruaa","2020-04",1240103,1341,2311
"1237","Halruaa","2020-05",1208990,1341,2311
"1238","Halruaa","2020-06",1308642,1341,2311
"1239","Halruaa","2020-07",1358335,1341,2311
"1240","Halruaa","2020-08",1328689,1341,2311
"1241","Halruaa","2020-09",1228297,1341,2311
"1242","Halruaa","2020-10",1467135,1341,2311
"1243","Halruaa","2020-11",1390619,1341,2311
"1244","Halruaa","2020-12",1088135,1341,2311
"1245","Halruaa","2021-01",1199527,1341,2311
"1246","Halruaa","2021-02",1187838,1341,2311
"1247","Halruaa","2021-03",1140037,1341,2311
"1248","Halruaa","2021-04",1519798,1341,2311
"1249","Halruaa","2021-05",1370828,1341,2311
"1250","Halruaa","2021-06",959128,1341,2311
"1251","Halruaa","2021-07",1303016,1341,2311
"1252","Halruaa","2021-08",1258266,1341,2311
"1253","Halruaa","2021-09",1152298,1341,2311
"1254","Halruaa","2021-10",1315426,1341,2311
"1255","Halruaa","2021-11",1605704,1341,2311
"1256","Halruaa","2023-08",1552912,1341,2311
"1257","Halruaa","2023-09",1345949,1341,2311
"1258","Halruaa","2023-10",1168888,1341,2311
"1259","Halruaa","2023-11",1487946,1341,2311
"1260","Halruaa","2023-12",1246048,1341,2311
"1261","Icewind Dale","2023-09",332516,2695,3665
"1262","Icewind Dale","2023-10",263293,2695,3665
"1263","Icewind Dale","2023-11",307920,2695,3665
"1264","Icewind Dale","2023-08",449620,2695,3665
"1265","Icewind Dale","2020-08",253438,2695,3665
"1266","Icewind Dale","2020-09",354362,2695,3665
"1267","Icewind Dale","2020-10",249058,2695,3665
"1268","Icewind Dale","2023-12",267531,2695,3665
"1269","Icewind Dale","2021-04",237219,2695,3665
"1270","Icewind Dale","2021-05",292445,2695,3665
"1271","Icewind Dale","2021-06",375928,2695,3665
"1272","Icewind Dale","2021-07",313168,2695,3665
"1273","Icewind Dale","2021-08",303296,2695,3665
"1274","Icewind Dale","2021-09",154050,2695,3665
"1275","Icewind Dale","2021-10",267465,2695,3665
"1276","Icewind Dale","2021-11",289163,2695,3665
"1277","Icewind Dale","2020-11",414360,2695,3665
"1278","Icewind Dale","2020-12",410542,2695,3665
"1279","Icewind Dale","2021-01",442163,2695,3665
"1280","Icewind Dale","2021-02",269234,2695,3665
"1281","Icewind Dale","2021-03",443133,2695,3665
"1282","Icewind Dale","2019-01",424989,2695,3665
"1283","Icewind Dale","2019-02",292563,2695,3665
"1284","Icewind Dale","2019-03",390962,2695,3665
"1285","Icewind Dale","2019-04",201942,2695,3665
"1286","Icewind Dale","2019-05",278413,2695,3665
"1287","Icewind Dale","2019-06",314525,2695,3665
"1288","Icewind Dale","2019-07",292827,2695,3665
"1289","Icewind Dale","2019-08",319789,2695,3665
"1290","Icewind Dale","2019-09",387110,2695,3665
"1291","Icewind Dale","2019-10",440938,2695,3665
"1292","Icewind Dale","2019-11",359706,2695,3665
"1293","Icewind Dale","2019-12",361114,2695,3665
"1294","Icewind Dale","2020-01",361728,2695,3665
"1295","Icewind Dale","2020-02",342840,2695,3665
"1296","Icewind Dale","2020-03",174047,2695,3665
"1297","Icewind Dale","2020-04",361412,2695,3665
"1298","Icewind Dale","2020-05",264143,2695,3665
"1299","Icewind Dale","2020-06",274096,2695,3665
"1300","Icewind Dale","2020-07",296438,2695,3665
"1301","Icewind Dale","2022-10",342723,2695,3665
"1302","Icewind Dale","2022-11",267730,2695,3665
"1303","Icewind Dale","2022-12",332560,2695,3665
"1304","Icewind Dale","2021-12",236998,2695,3665
"1305","Icewind Dale","2022-01",189860,2695,3665
"1306","Icewind Dale","2022-02",234880,2695,3665
"1307","Icewind Dale","2022-03",288919,2695,3665
"1308","Icewind Dale","2022-04",333982,2695,3665
"1309","Icewind Dale","2022-05",316225,2695,3665
"1310","Icewind Dale","2022-06",359973,2695,3665
"1311","Icewind Dale","2022-07",269741,2695,3665
"1312","Icewind Dale","2022-08",246832,2695,3665
"1313","Icewind Dale","2022-09",333902,2695,3665
"1314","Icewind Dale","2023-02",335393,2695,3665
"1315","Icewind Dale","2023-03",319246,2695,3665
"1316","Icewind Dale","2023-04",218832,2695,3665
"1317","Icewind Dale","2023-01",376097,2695,3665
"1318","Icewind Dale","2023-06",225399,2695,3665
"1319","Icewind Dale","2023-07",376077,2695,3665
"1320","Icewind Dale","2023-05",325186,2695,3665
"1321","Impiltur","2019-03",1292404,1081,2051
"1322","Impiltur","2019-01",1169430,1081,2051
"1323","Impiltur","2019-02",1264852,1081,2051
"1324","Impiltur","2019-11",1275568,1081,2051
"1325","Impiltur","2019-12",1143185,1081,2051
"1326","Impiltur","2020-01",1022489,1081,2051
"1327","Impiltur","2020-02",1216567,1081,2051
"1328","Impiltur","2020-03",1334250,1081,2051
"1329","Impiltur","2020-04",1448680,1081,2051
"1330","Impiltur","2019-04",1144667,1081,2051
"1331","Impiltur","2019-05",1357800,1081,2051
"1332","Impiltur","2019-06",1129019,1081,2051
"1333","Impiltur","2019-07",1532638,1081,2051
"1334","Impiltur","2019-08",1342322,1081,2051
"1335","Impiltur","2019-09",1244387,1081,2051
"1336","Impiltur","2019-10",1101109,1081,2051
"1337","Impiltur","2022-01",1500588,1081,2051
"1338","Impiltur","2022-02",1408494,1081,2051
"1339","Impiltur","2022-03",1401598,1081,2051
"1340","Impiltur","2022-04",1494976,1081,2051
"1341","Impiltur","2022-05",1539981,1081,2051
"1342","Impiltur","2022-06",1191793,1081,2051
"1343","Impiltur","2022-07",1538243,1081,2051
"1344","Impiltur","2022-08",1360911,1081,2051
"1345","Impiltur","2022-09",1230199,1081,2051
"1346","Impiltur","2022-10",1308160,1081,2051
"1347","Impiltur","2022-11",1186456,1081,2051
"1348","Impiltur","2022-12",1303451,1081,2051
"1349","Impiltur","2023-01",1094655,1081,2051
"1350","Impiltur","2023-02",1253161,1081,2051
"1351","Impiltur","2023-03",1218691,1081,2051
"1352","Impiltur","2023-04",1277787,1081,2051
"1353","Impiltur","2023-05",1281383,1081,2051
"1354","Impiltur","2023-06",1376603,1081,2051
"1355","Impiltur","2023-07",1327601,1081,2051
"1356","Impiltur","2023-08",1288466,1081,2051
"1357","Impiltur","2020-05",1354338,1081,2051
"1358","Impiltur","2020-06",1398451,1081,2051
"1359","Impiltur","2020-07",1622467,1081,2051
"1360","Impiltur","2020-08",1439322,1081,2051
"1361","Impiltur","2020-09",1455746,1081,2051
"1362","Impiltur","2020-10",1285178,1081,2051
"1363","Impiltur","2020-11",1629637,1081,2051
"1364","Impiltur","2020-12",1566726,1081,2051
"1365","Impiltur","2021-01",1408531,1081,2051
"1366","Impiltur","2021-02",1445558,1081,2051
"1367","Impiltur","2021-03",1336909,1081,2051
"1368","Impiltur","2021-04",1302580,1081,2051
"1369","Impiltur","2021-05",1705975,1081,2051
"1370","Impiltur","2021-06",1392580,1081,2051
"1371","Impiltur","2021-07",1282100,1081,2051
"1372","Impiltur","2021-08",1222838,1081,2051
"1373","Impiltur","2021-09",1433515,1081,2051
"1374","Impiltur","2021-10",1681022,1081,2051
"1375","Impiltur","2021-11",1452629,1081,2051
"1376","Impiltur","2021-12",1226745,1081,2051
"1377","Impiltur","2023-12",1173870,1081,2051
"1378","Impiltur","2023-09",1323621,1081,2051
"1379","Impiltur","2023-10",1455059,1081,2051
"1380","Impiltur","2023-11",1088933,1081,2051
"1381","Kara-Tur","2023-09",426017,1,971
"1382","Kara-Tur","2023-10",489489,1,971
"1383","Kara-Tur","2023-11",330173,1,971
"1384","Kara-Tur","2023-12",374835,1,971
"1385","Kara-Tur","2020-07",624361,1,971
"1386","Kara-Tur","2020-08",382541,1,971
"1387","Kara-Tur","2020-09",519526,1,971
"1388","Kara-Tur","2020-10",458702,1,971
"1389","Kara-Tur","2020-11",552297,1,971
"1390","Kara-Tur","2021-04",339122,1,971
"1391","Kara-Tur","2021-05",360973,1,971
"1392","Kara-Tur","2021-06",392193,1,971
"1393","Kara-Tur","2021-07",344512,1,971
"1394","Kara-Tur","2021-08",468469,1,971
"1395","Kara-Tur","2021-09",406567,1,971
"1396","Kara-Tur","2021-10",421451,1,971
"1397","Kara-Tur","2021-11",473485,1,971
"1398","Kara-Tur","2021-12",486512,1,971
"1399","Kara-Tur","2020-12",537825,1,971
"1400","Kara-Tur","2021-01",427932,1,971
"1401","Kara-Tur","2021-02",501673,1,971
"1402","Kara-Tur","2021-03",496330,1,971
"1403","Kara-Tur","2019-01",513160,1,971
"1404","Kara-Tur","2019-02",350737,1,971
"1405","Kara-Tur","2019-03",391859,1,971
"1406","Kara-Tur","2019-04",433664,1,971
"1407","Kara-Tur","2019-05",399600,1,971
"1408","Kara-Tur","2019-06",492256,1,971
"1409","Kara-Tur","2019-07",497115,1,971
"1410","Kara-Tur","2019-08",514388,1,971
"1411","Kara-Tur","2019-09",368386,1,971
"1412","Kara-Tur","2019-10",444129,1,971
"1413","Kara-Tur","2019-11",523594,1,971
"1414","Kara-Tur","2019-12",495681,1,971
"1415","Kara-Tur","2020-01",513982,1,971
"1416","Kara-Tur","2020-02",390054,1,971
"1417","Kara-Tur","2020-03",456806,1,971
"1418","Kara-Tur","2020-04",517250,1,971
"1419","Kara-Tur","2020-05",690998,1,971
"1420","Kara-Tur","2020-06",412903,1,971
"1421","Kara-Tur","2022-09",421994,1,971
"1422","Kara-Tur","2022-10",481540,1,971
"1423","Kara-Tur","2022-11",582243,1,971
"1424","Kara-Tur","2022-12",395802,1,971
"1425","Kara-Tur","2023-01",506393,1,971
"1426","Kara-Tur","2022-01",478275,1,971
"1427","Kara-Tur","2022-02",383521,1,971
"1428","Kara-Tur","2022-03",379550,1,971
"1429","Kara-Tur","2022-04",326579,1,971
"1430","Kara-Tur","2022-05",400622,1,971
"1431","Kara-Tur","2022-06",571129,1,971
"1432","Kara-Tur","2022-07",456553,1,971
"1433","Kara-Tur","2022-08",412266,1,971
"1434","Kara-Tur","2023-05",553811,1,971
"1435","Kara-Tur","2023-02",405731,1,971
"1436","Kara-Tur","2023-03",526309,1,971
"1437","Kara-Tur","2023-04",411964,1,971
"1438","Kara-Tur","2023-06",540232,1,971
"1439","Kara-Tur","2023-07",391001,1,971
"1440","Kara-Tur","2023-08",473035,1,971
"1441","Korinn Archipelego","2019-01",924729,2601,3571
"1442","Korinn Archipelego","2019-05",779253,2601,3571
"1443","Korinn Archipelego","2019-02",637586,2601,3571
"1444","Korinn Archipelego","2019-03",680647,2601,3571
"1445","Korinn Archipelego","2019-04",954778,2601,3571
"1446","Korinn Archipelego","2020-01",742449,2601,3571
"1447","Korinn Archipelego","2020-02",752379,2601,3571
"1448","Korinn Archipelego","2020-03",821865,2601,3571
"1449","Korinn Archipelego","2020-04",731917,2601,3571
"1450","Korinn Archipelego","2020-05",917736,2601,3571
"1451","Korinn Archipelego","2020-06",598627,2601,3571
"1452","Korinn Archipelego","2019-06",900498,2601,3571
"1453","Korinn Archipelego","2019-07",992431,2601,3571
"1454","Korinn Archipelego","2019-08",793219,2601,3571
"1455","Korinn Archipelego","2019-09",1020724,2601,3571
"1456","Korinn Archipelego","2019-10",913202,2601,3571
"1457","Korinn Archipelego","2019-11",818319,2601,3571
"1458","Korinn Archipelego","2019-12",886557,2601,3571
"1459","Korinn Archipelego","2022-03",905980,2601,3571
"1460","Korinn Archipelego","2022-04",769741,2601,3571
"1461","Korinn Archipelego","2022-05",893847,2601,3571
"1462","Korinn Archipelego","2022-06",976000,2601,3571
"1463","Korinn Archipelego","2022-07",887464,2601,3571
"1464","Korinn Archipelego","2022-08",938263,2601,3571
"1465","Korinn Archipelego","2022-09",762920,2601,3571
"1466","Korinn Archipelego","2022-10",834659,2601,3571
"1467","Korinn Archipelego","2022-11",777984,2601,3571
"1468","Korinn Archipelego","2022-12",867136,2601,3571
"1469","Korinn Archipelego","2023-01",803165,2601,3571
"1470","Korinn Archipelego","2023-02",734645,2601,3571
"1471","Korinn Archipelego","2023-03",818039,2601,3571
"1472","Korinn Archipelego","2023-04",763851,2601,3571
"1473","Korinn Archipelego","2023-05",843643,2601,3571
"1474","Korinn Archipelego","2023-06",865743,2601,3571
"1475","Korinn Archipelego","2023-07",982341,2601,3571
"1476","Korinn Archipelego","2023-08",716091,2601,3571
"1477","Korinn Archipelego","2023-09",620047,2601,3571
"1478","Korinn Archipelego","2023-10",955531,2601,3571
"1479","Korinn Archipelego","2020-07",843556,2601,3571
"1480","Korinn Archipelego","2020-08",844116,2601,3571
"1481","Korinn Archipelego","2020-09",876783,2601,3571
"1482","Korinn Archipelego","2020-10",1070407,2601,3571
"1483","Korinn Archipelego","2020-11",951106,2601,3571
"1484","Korinn Archipelego","2020-12",854385,2601,3571
"1485","Korinn Archipelego","2021-01",835543,2601,3571
"1486","Korinn Archipelego","2021-02",775307,2601,3571
"1487","Korinn Archipelego","2021-03",798276,2601,3571
"1488","Korinn Archipelego","2021-04",737825,2601,3571
"1489","Korinn Archipelego","2021-05",847115,2601,3571
"1490","Korinn Archipelego","2021-06",722587,2601,3571
"1491","Korinn Archipelego","2021-07",808527,2601,3571
"1492","Korinn Archipelego","2021-08",859769,2601,3571
"1493","Korinn Archipelego","2021-09",844910,2601,3571
"1494","Korinn Archipelego","2021-10",1043740,2601,3571
"1495","Korinn Archipelego","2021-11",772731,2601,3571
"1496","Korinn Archipelego","2021-12",909345,2601,3571
"1497","Korinn Archipelego","2022-01",807701,2601,3571
"1498","Korinn Archipelego","2022-02",771293,2601,3571
"1499","Korinn Archipelego","2023-11",1002255,2601,3571
"1500","Korinn Archipelego","2023-12",1032848,2601,3571
"1501","Lantan","2020-08",295003,2634,3604
"1502","Lantan","2020-09",338633,2634,3604
"1503","Lantan","2023-11",388860,2634,3604
"1504","Lantan","2023-12",236579,2634,3604
"1505","Lantan","2020-12",301242,2634,3604
"1506","Lantan","2021-01",252773,2634,3604
"1507","Lantan","2020-10",393862,2634,3604
"1508","Lantan","2020-11",220930,2634,3604
"1509","Lantan","2021-04",363308,2634,3604
"1510","Lantan","2021-05",442266,2634,3604
"1511","Lantan","2021-06",258094,2634,3604
"1512","Lantan","2021-07",386549,2634,3604
"1513","Lantan","2021-08",341173,2634,3604
"1514","Lantan","2021-09",338514,2634,3604
"1515","Lantan","2021-10",273428,2634,3604
"1516","Lantan","2021-11",339823,2634,3604
"1517","Lantan","2021-12",471860,2634,3604
"1518","Lantan","2022-01",304341,2634,3604
"1519","Lantan","2022-02",322884,2634,3604
"1520","Lantan","2021-02",211713,2634,3604
"1521","Lantan","2021-03",321865,2634,3604
"1522","Lantan","2019-01",305115,2634,3604
"1523","Lantan","2019-02",344018,2634,3604
"1524","Lantan","2019-03",336360,2634,3604
"1525","Lantan","2019-04",235148,2634,3604
"1526","Lantan","2019-05",317500,2634,3604
"1527","Lantan","2019-06",416404,2634,3604
"1528","Lantan","2019-07",417647,2634,3604
"1529","Lantan","2019-08",376934,2634,3604
"1530","Lantan","2019-09",360045,2634,3604
"1531","Lantan","2019-10",461424,2634,3604
"1532","Lantan","2019-11",350017,2634,3604
"1533","Lantan","2019-12",351267,2634,3604
"1534","Lantan","2020-01",401558,2634,3604
"1535","Lantan","2020-02",278475,2634,3604
"1536","Lantan","2020-03",322277,2634,3604
"1537","Lantan","2020-04",391221,2634,3604
"1538","Lantan","2020-05",293173,2634,3604
"1539","Lantan","2020-06",367952,2634,3604
"1540","Lantan","2020-07",465176,2634,3604
"1541","Lantan","2022-10",380118,2634,3604
"1542","Lantan","2022-11",317793,2634,3604
"1543","Lantan","2022-12",363072,2634,3604
"1544","Lantan","2023-01",384713,2634,3604
"1545","Lantan","2023-02",329417,2634,3604
"1546","Lantan","2023-03",222802,2634,3604
"1547","Lantan","2022-03",398674,2634,3604
"1548","Lantan","2022-04",406209,2634,3604
"1549","Lantan","2022-05",326167,2634,3604
"1550","Lantan","2022-06",336151,2634,3604
"1551","Lantan","2022-07",236702,2634,3604
"1552","Lantan","2022-08",284864,2634,3604
"1553","Lantan","2022-09",275005,2634,3604
"1554","Lantan","2023-06",404001,2634,3604
"1555","Lantan","2023-07",335551,2634,3604
"1556","Lantan","2023-04",476886,2634,3604
"1557","Lantan","2023-05",352172,2634,3604
"1558","Lantan","2023-10",255928,2634,3604
"1559","Lantan","2023-08",404884,2634,3604
"1560","Lantan","2023-09",328606,2634,3604
"1561","Lapaliiya & Thindol","2019-02",1107529,1809,2779
"1562","Lapaliiya & Thindol","2019-01",844226,1809,2779
"1563","Lapaliiya & Thindol","2019-06",1163660,1809,2779
"1564","Lapaliiya & Thindol","2019-03",1055311,1809,2779
"1565","Lapaliiya & Thindol","2019-04",1164583,1809,2779
"1566","Lapaliiya & Thindol","2019-05",979240,1809,2779
"1567","Lapaliiya & Thindol","2020-02",922349,1809,2779
"1568","Lapaliiya & Thindol","2020-03",913209,1809,2779
"1569","Lapaliiya & Thindol","2020-04",1274310,1809,2779
"1570","Lapaliiya & Thindol","2020-05",1221828,1809,2779
"1571","Lapaliiya & Thindol","2020-06",1387848,1809,2779
"1572","Lapaliiya & Thindol","2020-07",1386115,1809,2779
"1573","Lapaliiya & Thindol","2019-07",860728,1809,2779
"1574","Lapaliiya & Thindol","2019-08",992036,1809,2779
"1575","Lapaliiya & Thindol","2019-09",917520,1809,2779
"1576","Lapaliiya & Thindol","2019-10",1023279,1809,2779
"1577","Lapaliiya & Thindol","2019-11",738027,1809,2779
"1578","Lapaliiya & Thindol","2019-12",981768,1809,2779
"1579","Lapaliiya & Thindol","2020-01",759372,1809,2779
"1580","Lapaliiya & Thindol","2022-04",1263007,1809,2779
"1581","Lapaliiya & Thindol","2022-05",1285570,1809,2779
"1582","Lapaliiya & Thindol","2022-06",1262766,1809,2779
"1583","Lapaliiya & Thindol","2022-07",1202739,1809,2779
"1584","Lapaliiya & Thindol","2022-08",1141263,1809,2779
"1585","Lapaliiya & Thindol","2022-09",1087336,1809,2779
"1586","Lapaliiya & Thindol","2022-10",1113985,1809,2779
"1587","Lapaliiya & Thindol","2022-11",1038405,1809,2779
"1588","Lapaliiya & Thindol","2022-12",1167251,1809,2779
"1589","Lapaliiya & Thindol","2023-01",935271,1809,2779
"1590","Lapaliiya & Thindol","2023-02",811793,1809,2779
"1591","Lapaliiya & Thindol","2023-03",983878,1809,2779
"1592","Lapaliiya & Thindol","2023-04",901393,1809,2779
"1593","Lapaliiya & Thindol","2023-05",972532,1809,2779
"1594","Lapaliiya & Thindol","2023-06",908272,1809,2779
"1595","Lapaliiya & Thindol","2023-07",838306,1809,2779
"1596","Lapaliiya & Thindol","2023-08",1171380,1809,2779
"1597","Lapaliiya & Thindol","2023-09",951150,1809,2779
"1598","Lapaliiya & Thindol","2023-10",1259763,1809,2779
"1599","Lapaliiya & Thindol","2023-11",858262,1809,2779
"1600","Lapaliiya & Thindol","2020-08",1048325,1809,2779
"1601","Lapaliiya & Thindol","2020-09",1410203,1809,2779
"1602","Lapaliiya & Thindol","2020-10",1380407,1809,2779
"1603","Lapaliiya & Thindol","2020-11",984201,1809,2779
"1604","Lapaliiya & Thindol","2020-12",1289373,1809,2779
"1605","Lapaliiya & Thindol","2021-01",1294205,1809,2779
"1606","Lapaliiya & Thindol","2021-02",1010813,1809,2779
"1607","Lapaliiya & Thindol","2021-03",1563004,1809,2779
"1608","Lapaliiya & Thindol","2021-04",1256772,1809,2779
"1609","Lapaliiya & Thindol","2021-05",1294086,1809,2779
"1610","Lapaliiya & Thindol","2021-06",1048530,1809,2779
"1611","Lapaliiya & Thindol","2021-07",1256524,1809,2779
"1612","Lapaliiya & Thindol","2021-08",1335507,1809,2779
"1613","Lapaliiya & Thindol","2021-09",1153519,1809,2779
"1614","Lapaliiya & Thindol","2021-10",1048889,1809,2779
"1615","Lapaliiya & Thindol","2021-11",1089927,1809,2779
"1616","Lapaliiya & Thindol","2021-12",1219474,1809,2779
"1617","Lapaliiya & Thindol","2022-01",1190021,1809,2779
"1618","Lapaliiya & Thindol","2022-02",1129655,1809,2779
"1619","Lapaliiya & Thindol","2022-03",1134748,1809,2779
"1620","Lapaliiya & Thindol","2023-12",1065035,1809,2779
"1621","Luiren","2020-08",896972,493,1463
"1622","Luiren","2020-09",792897,493,1463
"1623","Luiren","2020-10",583045,493,1463
"1624","Luiren","2023-12",846578,493,1463
"1625","Luiren","2020-12",633502,493,1463
"1626","Luiren","2021-01",538466,493,1463
"1627","Luiren","2021-02",768099,493,1463
"1628","Luiren","2020-11",847394,493,1463
"1629","Luiren","2021-04",800594,493,1463
"1630","Luiren","2021-05",787104,493,1463
"1631","Luiren","2021-06",684367,493,1463
"1632","Luiren","2021-07",904485,493,1463
"1633","Luiren","2021-08",933515,493,1463
"1634","Luiren","2021-09",660266,493,1463
"1635","Luiren","2021-10",812398,493,1463
"1636","Luiren","2021-11",615077,493,1463
"1637","Luiren","2021-12",658310,493,1463
"1638","Luiren","2022-01",734422,493,1463
"1639","Luiren","2022-02",766211,493,1463
"1640","Luiren","2022-03",722733,493,1463
"1641","Luiren","2021-03",935336,493,1463
"1642","Luiren","2019-01",940842,493,1463
"1643","Luiren","2019-02",619216,493,1463
"1644","Luiren","2019-03",835561,493,1463
"1645","Luiren","2019-04",727242,493,1463
"1646","Luiren","2019-05",985848,493,1463
"1647","Luiren","2019-06",741050,493,1463
"1648","Luiren","2019-07",950443,493,1463
"1649","Luiren","2019-08",669313,493,1463
"1650","Luiren","2019-09",939144,493,1463
"1651","Luiren","2019-10",866935,493,1463
"1652","Luiren","2019-11",710924,493,1463
"1653","Luiren","2019-12",810212,493,1463
"1654","Luiren","2020-01",756361,493,1463
"1655","Luiren","2020-02",778854,493,1463
"1656","Luiren","2020-03",775182,493,1463
"1657","Luiren","2020-04",724657,493,1463
"1658","Luiren","2020-05",689477,493,1463
"1659","Luiren","2020-06",869133,493,1463
"1660","Luiren","2020-07",731830,493,1463
"1661","Luiren","2022-10",624159,493,1463
"1662","Luiren","2022-11",614030,493,1463
"1663","Luiren","2022-12",837336,493,1463
"1664","Luiren","2023-01",742878,493,1463
"1665","Luiren","2023-02",525002,493,1463
"1666","Luiren","2023-03",830578,493,1463
"1667","Luiren","2023-04",912784,493,1463
"1668","Luiren","2022-04",706131,493,1463
"1669","Luiren","2022-05",661995,493,1463
"1670","Luiren","2022-06",773573,493,1463
"1671","Luiren","2022-07",609442,493,1463
"1672","Luiren","2022-08",575592,493,1463
"1673","Luiren","2022-09",770859,493,1463
"1674","Luiren","2023-11",705782,493,1463
"1675","Luiren","2023-07",725274,493,1463
"1676","Luiren","2023-08",738831,493,1463
"1677","Luiren","2023-05",798372,493,1463
"1678","Luiren","2023-06",800515,493,1463
"1679","Luiren","2023-09",1000955,493,1463
"1680","Luiren","2023-10",641299,493,1463
"1681","Luskan","2019-02",608921,2645,3615
"1682","Luskan","2019-03",702063,2645,3615
"1683","Luskan","2019-06",643289,2645,3615
"1684","Luskan","2019-07",793547,2645,3615
"1685","Luskan","2019-04",731027,2645,3615
"1686","Luskan","2019-05",769774,2645,3615
"1687","Luskan","2019-01",647136,2645,3615
"1688","Luskan","2020-03",813655,2645,3615
"1689","Luskan","2020-04",566387,2645,3615
"1690","Luskan","2020-05",700506,2645,3615
"1691","Luskan","2020-06",628147,2645,3615
"1692","Luskan","2020-07",735296,2645,3615
"1693","Luskan","2020-08",722024,2645,3615
"1694","Luskan","2019-08",604865,2645,3615
"1695","Luskan","2019-09",699473,2645,3615
"1696","Luskan","2019-10",771551,2645,3615
"1697","Luskan","2019-11",599538,2645,3615
"1698","Luskan","2019-12",645314,2645,3615
"1699","Luskan","2020-01",715924,2645,3615
"1700","Luskan","2020-02",784989,2645,3615
"1701","Luskan","2022-05",848816,2645,3615
"1702","Luskan","2022-06",619184,2645,3615
"1703","Luskan","2022-07",680630,2645,3615
"1704","Luskan","2022-08",671509,2645,3615
"1705","Luskan","2022-09",579327,2645,3615
"1706","Luskan","2022-10",785790,2645,3615
"1707","Luskan","2022-11",666771,2645,3615
"1708","Luskan","2022-12",493120,2645,3615
"1709","Luskan","2023-01",740167,2645,3615
"1710","Luskan","2023-02",707565,2645,3615
"1711","Luskan","2023-03",731498,2645,3615
"1712","Luskan","2023-04",723164,2645,3615
"1713","Luskan","2023-05",683429,2645,3615
"1714","Luskan","2023-06",661961,2645,3615
"1715","Luskan","2023-07",666187,2645,3615
"1716","Luskan","2023-08",689622,2645,3615
"1717","Luskan","2023-09",635472,2645,3615
"1718","Luskan","2023-10",648606,2645,3615
"1719","Luskan","2023-11",754541,2645,3615
"1720","Luskan","2023-12",807162,2645,3615
"1721","Luskan","2020-09",790153,2645,3615
"1722","Luskan","2020-10",619362,2645,3615
"1723","Luskan","2020-11",906637,2645,3615
"1724","Luskan","2020-12",775202,2645,3615
"1725","Luskan","2021-01",773752,2645,3615
"1726","Luskan","2021-02",630641,2645,3615
"1727","Luskan","2021-03",829035,2645,3615
"1728","Luskan","2021-04",677148,2645,3615
"1729","Luskan","2021-05",603497,2645,3615
"1730","Luskan","2021-06",641158,2645,3615
"1731","Luskan","2021-07",948549,2645,3615
"1732","Luskan","2021-08",739309,2645,3615
"1733","Luskan","2021-09",568293,2645,3615
"1734","Luskan","2021-10",798950,2645,3615
"1735","Luskan","2021-11",628820,2645,3615
"1736","Luskan","2021-12",685851,2645,3615
"1737","Luskan","2022-01",722318,2645,3615
"1738","Luskan","2022-02",595641,2645,3615
"1739","Luskan","2022-03",843522,2645,3615
"1740","Luskan","2022-04",700631,2645,3615
"1741","Mantol Dereith","2019-01",33828,NA,NA
"1742","Mantol Dereith","2019-02",13349,NA,NA
"1743","Mantol Dereith","2019-03",18616,NA,NA
"1744","Mantol Dereith","2019-04",49380,NA,NA
